dataset,sigma,seed,layer,dfe,performance,label
adult,0.25,14.0,1.0,0.1898069977760315,0.7592039800995025,conditional
adult,0.25,14.0,1.0,0.20906752184623653,0.7592039800995025,accumulated
adult,0.25,15.0,3.0,0.05298629403114319,0.831730237700387,marginal
adult,0.25,15.0,3.0,0.048670392483472824,0.831730237700387,conditional
adult,0.25,15.0,3.0,0.029464800268648852,0.831730237700387,accumulated
adult,0.25,15.0,2.0,0.04943212494254112,0.8299613045881703,marginal
adult,0.25,15.0,2.0,0.048610616475343704,0.8299613045881703,conditional
adult,0.25,15.0,2.0,0.04905049992675117,0.8299613045881703,accumulated
adult,0.25,15.0,1.0,0.2232494205236435,0.7579878385848535,marginal
adult,0.25,15.0,1.0,0.20905381441116333,0.7579878385848535,conditional
adult,0.25,15.0,1.0,0.09850478892890678,0.7579878385848535,accumulated
adult,0.25,16.0,3.0,0.009105556644499302,0.8456605859590934,marginal
adult,0.25,16.0,3.0,0.008842051029205322,0.8456605859590934,conditional
adult,0.25,16.0,3.0,0.010559232333908678,0.8456605859590934,accumulated
adult,0.25,16.0,2.0,0.012706216424703598,0.8415699281370923,marginal
adult,0.25,16.0,2.0,0.01619219221174717,0.8415699281370923,conditional
adult,0.25,16.0,2.0,0.01794244605622042,0.8415699281370923,accumulated
adult,0.25,16.0,1.0,0.1805858463048935,0.7705914870093975,marginal
adult,0.25,16.0,1.0,0.16600175201892853,0.7705914870093975,conditional
adult,0.25,16.0,1.0,0.1033387109799329,0.7705914870093975,accumulated
adult,0.25,17.0,3.0,0.014128494076430798,0.846987285793256,marginal
adult,0.25,17.0,3.0,0.011388450860977173,0.846987285793256,conditional
adult,0.25,17.0,3.0,0.014257437301112973,0.846987285793256,accumulated
adult,0.25,17.0,2.0,0.15875080227851868,0.7784411276948591,marginal
adult,0.25,17.0,2.0,0.14219032227993011,0.7784411276948591,conditional
adult,0.25,17.0,2.0,0.11818433774263903,0.7784411276948591,accumulated
adult,0.25,17.0,1.0,0.2652336061000824,0.7580983969043671,marginal
adult,0.25,17.0,1.0,0.25342023372650146,0.7580983969043671,conditional
adult,0.25,17.0,1.0,0.14766766781128857,0.7580983969043671,accumulated
adult,0.25,18.0,3.0,0.014203623868525028,0.845992260917634,marginal
adult,0.25,18.0,3.0,0.012880682945251465,0.845992260917634,conditional
adult,0.25,18.0,3.0,0.011734457300306029,0.845992260917634,accumulated
adult,0.25,18.0,2.0,0.11015935987234116,0.8119402985074626,marginal
adult,0.25,18.0,2.0,0.09403454512357712,0.8119402985074626,conditional
adult,0.25,18.0,2.0,0.08241040858865124,0.8119402985074626,accumulated
adult,0.25,18.0,1.0,0.2296714186668396,0.7580983969043671,marginal
adult,0.25,18.0,1.0,0.22330228984355927,0.7580983969043671,conditional
adult,0.25,18.0,1.0,0.13909895409368675,0.7580983969043671,accumulated
adult,0.25,19.0,3.0,0.013412109576165676,0.8470978441127694,marginal
adult,0.25,19.0,3.0,0.012901119887828827,0.8470978441127694,conditional
adult,0.25,19.0,3.0,0.015852843347212885,0.8470978441127694,accumulated
adult,0.25,19.0,2.0,0.03386266529560089,0.8393587617468214,marginal
adult,0.25,19.0,2.0,0.036709148436784744,0.8393587617468214,conditional
adult,0.25,19.0,2.0,0.02784201504925386,0.8393587617468214,accumulated
adult,0.25,19.0,1.0,0.23098672926425934,0.7592039800995025,marginal
adult,0.25,19.0,1.0,0.21205933392047882,0.7592039800995025,conditional
adult,0.25,19.0,1.0,0.14538393767024416,0.7592039800995025,accumulated
adult,0.5,0.0,3.0,0.05134430155158043,0.8389165284687673,marginal
adult,0.5,0.0,3.0,0.043953049927949905,0.8389165284687673,conditional
adult,0.5,0.0,3.0,0.04594676399849449,0.8389165284687673,accumulated
adult,0.5,0.0,2.0,0.14326320588588715,0.7951354339414041,marginal
adult,0.5,0.0,2.0,0.1290658712387085,0.7951354339414041,conditional
adult,0.5,0.0,2.0,0.11242597708570935,0.7951354339414041,accumulated
adult,0.5,0.0,1.0,0.3240082859992981,0.7544499723604201,marginal
adult,0.5,0.0,1.0,0.30955958366394043,0.7544499723604201,conditional
adult,0.5,0.0,1.0,0.1470120357996169,0.7544499723604201,accumulated
adult,0.5,1.0,3.0,0.06162600591778755,0.8348258706467662,marginal
adult,0.5,1.0,3.0,0.05741192772984505,0.8348258706467662,conditional
adult,0.5,1.0,3.0,0.03410226359887295,0.8348258706467662,accumulated
adult,0.5,1.0,2.0,0.06329164654016495,0.8322830292979547,marginal
adult,0.5,1.0,2.0,0.07289189845323563,0.8322830292979547,conditional
adult,0.5,1.0,2.0,0.07492101669343826,0.8322830292979547,accumulated
adult,0.5,1.0,1.0,0.16303953528404236,0.7609729132117192,marginal
adult,0.5,1.0,1.0,0.1430867463350296,0.7609729132117192,conditional
adult,0.5,1.0,1.0,0.1691105469665436,0.7609729132117192,accumulated
adult,0.5,2.0,3.0,0.0803501307964325,0.82808181315644,marginal
adult,0.5,2.0,3.0,0.07567783445119858,0.82808181315644,conditional
adult,0.5,2.0,3.0,0.04332674487911,0.82808181315644,accumulated
adult,0.5,2.0,2.0,0.13451017439365387,0.8097291321171918,marginal
adult,0.5,2.0,2.0,0.15252508223056793,0.8097291321171918,conditional
adult,0.5,2.0,2.0,0.08037610835200737,0.8097291321171918,accumulated
adult,0.5,2.0,1.0,0.08818187564611435,0.7101160862354893,marginal
adult,0.5,2.0,1.0,0.14889641106128693,0.7101160862354893,conditional
adult,0.5,2.0,1.0,0.12763865477166786,0.7101160862354893,accumulated
adult,0.5,3.0,3.0,0.02791079878807068,0.8432283029297954,marginal
adult,0.5,3.0,3.0,0.025527141988277435,0.8432283029297954,conditional
adult,0.5,3.0,3.0,0.019107453835298844,0.8432283029297954,accumulated
adult,0.5,3.0,2.0,0.0844508484005928,0.8030956329463792,marginal
adult,0.5,3.0,2.0,0.11380467563867569,0.8030956329463792,conditional
adult,0.5,3.0,2.0,0.11239039369982055,0.8030956329463792,accumulated
adult,0.5,3.0,1.0,0.20914091169834137,0.7553344389165285,marginal
adult,0.5,3.0,1.0,0.21549229323863983,0.7553344389165285,conditional
adult,0.5,3.0,1.0,0.08635325245581847,0.7553344389165285,accumulated
adult,0.5,4.0,3.0,0.13234315812587738,0.7891652846876728,marginal
adult,0.5,4.0,3.0,0.12115663290023804,0.7891652846876728,conditional
adult,0.5,4.0,3.0,0.09930729801788714,0.7891652846876728,accumulated
adult,0.5,4.0,2.0,0.23613671958446503,0.7579878385848535,marginal
adult,0.5,4.0,2.0,0.22865527868270874,0.7579878385848535,conditional
adult,0.5,4.0,2.0,0.10901370640562523,0.7579878385848535,accumulated
adult,0.5,4.0,1.0,0.3283785581588745,0.7522388059701492,marginal
adult,0.5,4.0,1.0,0.3177504539489746,0.7522388059701492,conditional
adult,0.5,4.0,1.0,0.14771325192819715,0.7522388059701492,accumulated
adult,0.5,5.0,3.0,0.006095219869166613,0.8464344941956883,marginal
adult,0.5,5.0,3.0,0.004434747621417046,0.8464344941956883,conditional
adult,0.5,5.0,3.0,0.006354878095706672,0.8464344941956883,accumulated
adult,0.5,5.0,2.0,0.17428964376449585,0.7795467108899945,marginal
adult,0.5,5.0,2.0,0.16394881904125214,0.7795467108899945,conditional
adult,0.5,5.0,2.0,0.19354318144529967,0.7795467108899945,accumulated
adult,0.5,5.0,1.0,0.3290117084980011,0.7521282476506357,marginal
adult,0.5,5.0,1.0,0.3183844983577728,0.7521282476506357,conditional
adult,0.5,5.0,1.0,0.14766215723342566,0.7521282476506357,accumulated
adult,0.5,6.0,3.0,0.09775910526514053,0.8214483139856275,marginal
adult,0.5,6.0,3.0,0.09615898132324219,0.8214483139856275,conditional
adult,0.5,6.0,3.0,0.04207324023985689,0.8214483139856275,accumulated
adult,0.5,6.0,2.0,0.08199802786111832,0.8087341072415699,marginal
adult,0.5,6.0,2.0,0.12108250707387924,0.8087341072415699,conditional
adult,0.5,6.0,2.0,0.07089937853664145,0.8087341072415699,accumulated
adult,0.5,6.0,1.0,0.18394292891025543,0.759093421779989,marginal
adult,0.5,6.0,1.0,0.17061899602413177,0.759093421779989,conditional
adult,0.5,6.0,1.0,0.1310237073973944,0.759093421779989,accumulated
adult,0.5,7.0,3.0,0.0025665895082056522,0.8441127694859039,marginal
adult,0.5,7.0,3.0,0.0023769857361912727,0.8441127694859039,conditional
adult,0.5,7.0,3.0,0.004211072620212774,0.8441127694859039,accumulated
adult,0.5,7.0,2.0,0.07915640622377396,0.7982310668877833,marginal
adult,0.5,7.0,2.0,0.07260962575674057,0.7982310668877833,conditional
adult,0.5,7.0,2.0,0.04881670864221577,0.7982310668877833,accumulated
adult,0.5,7.0,1.0,0.31832650303840637,0.7553344389165285,marginal
adult,0.5,7.0,1.0,0.30369335412979126,0.7553344389165285,conditional
adult,0.5,7.0,1.0,0.14869512970572646,0.7553344389165285,accumulated
adult,0.5,8.0,3.0,0.058762434870004654,0.8369264787175235,marginal
adult,0.5,8.0,3.0,0.05158450827002525,0.8369264787175235,conditional
adult,0.5,8.0,3.0,0.04895994100982783,0.8369264787175235,accumulated
adult,0.5,8.0,2.0,0.19251133501529694,0.7700386954118298,marginal
adult,0.5,8.0,2.0,0.18225310742855072,0.7700386954118298,conditional
adult,0.5,8.0,2.0,0.2235594962286409,0.7700386954118298,accumulated
adult,0.5,8.0,1.0,0.3290107846260071,0.7521282476506357,marginal
adult,0.5,8.0,1.0,0.3183844983577728,0.7521282476506357,conditional
adult,0.5,8.0,1.0,0.14766215723267032,0.7521282476506357,accumulated
adult,0.5,9.0,3.0,0.022867053747177124,0.8440022111663903,marginal
adult,0.5,9.0,3.0,0.01801476627588272,0.8440022111663903,conditional
adult,0.5,9.0,3.0,0.019070057750177505,0.8440022111663903,accumulated
adult,0.5,9.0,2.0,0.2169308066368103,0.759093421779989,marginal
adult,0.5,9.0,2.0,0.20292966067790985,0.759093421779989,conditional
adult,0.5,9.0,2.0,0.10290513812608677,0.759093421779989,accumulated
adult,0.5,9.0,1.0,0.3290117084980011,0.7521282476506357,marginal
adult,0.5,9.0,1.0,0.3183844983577728,0.7521282476506357,conditional
adult,0.5,9.0,1.0,0.14766215723342582,0.7521282476506357,accumulated
adult,0.5,10.0,3.0,0.01182649191468954,0.8465450525152017,marginal
adult,0.5,10.0,3.0,0.010362479835748672,0.8465450525152017,conditional
adult,0.5,10.0,3.0,0.02040614892037496,0.8465450525152017,accumulated
adult,0.5,10.0,2.0,0.061087608337402344,0.7824212271973466,marginal
adult,0.5,10.0,2.0,0.07540887594223022,0.7824212271973466,conditional
adult,0.5,10.0,2.0,0.08341640090930928,0.7824212271973466,accumulated
adult,0.5,10.0,1.0,0.3024452030658722,0.7562189054726368,marginal
adult,0.5,10.0,1.0,0.28814828395843506,0.7562189054726368,conditional
adult,0.5,10.0,1.0,0.14765784841982108,0.7562189054726368,accumulated
adult,0.5,11.0,3.0,0.10917989164590836,0.7971254836926479,marginal
adult,0.5,11.0,3.0,0.1079694852232933,0.7971254836926479,conditional
adult,0.5,11.0,3.0,0.1034699665052911,0.7971254836926479,accumulated
adult,0.5,11.0,2.0,0.32898107171058655,0.7521282476506357,marginal
adult,0.5,11.0,2.0,0.3183584213256836,0.7521282476506357,conditional
adult,0.5,11.0,2.0,0.14769193317051327,0.7521282476506357,accumulated
adult,0.5,11.0,1.0,0.3290117084980011,0.7521282476506357,marginal
adult,0.5,11.0,1.0,0.3183844983577728,0.7521282476506357,conditional
adult,0.5,11.0,1.0,0.14766215721414377,0.7521282476506357,accumulated
adult,0.5,12.0,3.0,0.062124550342559814,0.8340519624101713,marginal
adult,0.5,12.0,3.0,0.055393800139427185,0.8340519624101713,conditional
adult,0.5,12.0,3.0,0.031827444006841545,0.8340519624101713,accumulated
adult,0.5,12.0,2.0,0.1587425023317337,0.728800442233278,marginal
adult,0.5,12.0,2.0,0.1315707117319107,0.728800442233278,conditional
adult,0.5,12.0,2.0,0.09573674135868353,0.728800442233278,accumulated
adult,0.5,12.0,1.0,0.2420627325773239,0.7586511885019348,marginal
adult,0.5,12.0,1.0,0.25138071179389954,0.7586511885019348,conditional
adult,0.5,12.0,1.0,0.12900434995814464,0.7586511885019348,accumulated
adult,0.5,13.0,3.0,0.09922009706497192,0.8044223327805418,marginal
adult,0.5,13.0,3.0,0.09083519130945206,0.8044223327805418,conditional
adult,0.5,13.0,3.0,0.08072825162370278,0.8044223327805418,accumulated
adult,0.5,13.0,2.0,0.22599093616008759,0.7651741293532338,marginal
adult,0.5,13.0,2.0,0.2129034847021103,0.7651741293532338,conditional
adult,0.5,13.0,2.0,0.14809990021559663,0.7651741293532338,accumulated
adult,0.5,13.0,1.0,0.3251962661743164,0.7538971807628524,marginal
adult,0.5,13.0,1.0,0.3126940429210663,0.7538971807628524,conditional
adult,0.5,13.0,1.0,0.14849509904309488,0.7538971807628524,accumulated
adult,0.5,14.0,3.0,0.04763185605406761,0.83681592039801,marginal
adult,0.5,14.0,3.0,0.04320573806762695,0.83681592039801,conditional
adult,0.5,14.0,3.0,0.034864846217424646,0.83681592039801,accumulated
adult,0.5,14.0,2.0,0.08258579671382904,0.7965726920950802,marginal
adult,0.5,14.0,2.0,0.07746083289384842,0.7965726920950802,conditional
adult,0.5,14.0,2.0,0.0735181181681766,0.7965726920950802,accumulated
adult,0.5,14.0,1.0,0.3279714584350586,0.7521282476506357,marginal
adult,0.5,14.0,1.0,0.3177333176136017,0.7521282476506357,conditional
adult,0.5,14.0,1.0,0.1476621730536027,0.7521282476506357,accumulated
adult,0.5,15.0,3.0,0.15661324560642242,0.7794361525704809,marginal
adult,0.5,15.0,3.0,0.16214729845523834,0.7794361525704809,conditional
adult,0.5,15.0,3.0,0.06668616216034001,0.7794361525704809,accumulated
adult,0.5,15.0,2.0,0.19478543102741241,0.72106135986733,marginal
adult,0.5,15.0,2.0,0.2116604596376419,0.72106135986733,conditional
adult,0.5,15.0,2.0,0.1468651476174657,0.72106135986733,accumulated
adult,0.5,15.0,1.0,0.3272569179534912,0.7520176893311221,marginal
adult,0.5,15.0,1.0,0.30845117568969727,0.7520176893311221,conditional
adult,0.5,15.0,1.0,0.13343669098585625,0.7520176893311221,accumulated
adult,0.5,16.0,3.0,0.017581770196557045,0.8434494195688226,marginal
adult,0.5,16.0,3.0,0.016976410523056984,0.8434494195688226,conditional
adult,0.5,16.0,3.0,0.01912828271179179,0.8434494195688226,accumulated
adult,0.5,16.0,2.0,0.044507939368486404,0.8084024322830293,marginal
adult,0.5,16.0,2.0,0.04725907742977142,0.8084024322830293,conditional
adult,0.5,16.0,2.0,0.04769618355340241,0.8084024322830293,accumulated
adult,0.5,16.0,1.0,0.18218131363391876,0.7653952459922609,marginal
adult,0.5,16.0,1.0,0.17948929965496063,0.7653952459922609,conditional
adult,0.5,16.0,1.0,0.11493421624695581,0.7653952459922609,accumulated
adult,0.5,17.0,3.0,0.029159197583794594,0.8432283029297954,marginal
adult,0.5,17.0,3.0,0.024015650153160095,0.8432283029297954,conditional
adult,0.5,17.0,3.0,0.024656797290453312,0.8432283029297954,accumulated
adult,0.5,17.0,2.0,0.3151438534259796,0.7523493642896628,marginal
adult,0.5,17.0,2.0,0.30621662735939026,0.7523493642896628,conditional
adult,0.5,17.0,2.0,0.13983482996227156,0.7523493642896628,accumulated
adult,0.5,17.0,1.0,0.3290117084980011,0.7521282476506357,marginal
adult,0.5,17.0,1.0,0.3183844983577728,0.7521282476506357,conditional
adult,0.5,17.0,1.0,0.14766215723342566,0.7521282476506357,accumulated
adult,0.5,18.0,3.0,0.025601036846637726,0.8438916528468767,marginal
adult,0.5,18.0,3.0,0.022862473502755165,0.8438916528468767,conditional
adult,0.5,18.0,3.0,0.020701947003658204,0.8438916528468767,accumulated
adult,0.5,18.0,2.0,0.2139289230108261,0.7584300718629077,marginal
adult,0.5,18.0,2.0,0.20674438774585724,0.7584300718629077,conditional
adult,0.5,18.0,2.0,0.2295042367072878,0.7584300718629077,accumulated
adult,0.5,18.0,1.0,0.3290036618709564,0.7521282476506357,marginal
adult,0.5,18.0,1.0,0.3183840215206146,0.7521282476506357,conditional
adult,0.5,18.0,1.0,0.14766215728493673,0.7521282476506357,accumulated
adult,0.5,19.0,3.0,0.03609894588589668,0.8386954118297402,marginal
adult,0.5,19.0,3.0,0.03584004566073418,0.8386954118297402,conditional
adult,0.5,19.0,3.0,0.03798124389635956,0.8386954118297402,accumulated
adult,0.5,19.0,2.0,0.166471466422081,0.752791597567717,marginal
adult,0.5,19.0,2.0,0.1702565997838974,0.752791597567717,conditional
adult,0.5,19.0,2.0,0.14020894185802685,0.752791597567717,accumulated
adult,0.5,19.0,1.0,0.3007170259952545,0.7565505804311774,marginal
adult,0.5,19.0,1.0,0.2875683605670929,0.7565505804311774,conditional
adult,0.5,19.0,1.0,0.1474495739082464,0.7565505804311774,accumulated
adult,1.0,0.0,3.0,0.08034610003232956,0.8291873963515755,marginal
adult,1.0,0.0,3.0,0.06650105863809586,0.8291873963515755,conditional
adult,1.0,0.0,3.0,0.059064167128853755,0.8291873963515755,accumulated
adult,1.0,0.0,2.0,0.31100332736968994,0.7538971807628524,marginal
adult,1.0,0.0,2.0,0.30334076285362244,0.7538971807628524,conditional
adult,1.0,0.0,2.0,0.12746486851613306,0.7538971807628524,accumulated
adult,1.0,0.0,1.0,0.32901081442832947,0.7521282476506357,marginal
adult,1.0,0.0,1.0,0.3183844983577728,0.7521282476506357,conditional
adult,1.0,0.0,1.0,0.14766215723342566,0.7521282476506357,accumulated
adult,1.0,1.0,3.0,0.10068249702453613,0.820342730790492,marginal
adult,1.0,1.0,3.0,0.09651190042495728,0.820342730790492,conditional
adult,1.0,1.0,3.0,0.03921886023225788,0.820342730790492,accumulated
adult,1.0,1.0,2.0,0.2612873911857605,0.6668877833056938,marginal
adult,1.0,1.0,2.0,0.2735220491886139,0.6668877833056938,conditional
adult,1.0,1.0,2.0,0.1720148810147383,0.6668877833056938,accumulated
adult,1.0,1.0,1.0,0.4386485815048218,0.4792703150912106,marginal
adult,1.0,1.0,1.0,0.40086790919303894,0.4792703150912106,conditional
adult,1.0,1.0,1.0,0.18406484972421186,0.4792703150912106,accumulated
adult,1.0,2.0,3.0,0.14416272938251495,0.8018794914317302,marginal
adult,1.0,2.0,3.0,0.14476236701011658,0.8018794914317302,conditional
adult,1.0,2.0,3.0,0.0593163321022435,0.8018794914317302,accumulated
adult,1.0,2.0,2.0,0.5195369720458984,0.345273631840796,marginal
adult,1.0,2.0,2.0,0.5237417221069336,0.345273631840796,conditional
adult,1.0,2.0,2.0,0.15276065772274877,0.345273631840796,accumulated
adult,1.0,2.0,1.0,0.5542241930961609,0.2937534549474848,marginal
adult,1.0,2.0,1.0,0.5411780476570129,0.2937534549474848,conditional
adult,1.0,2.0,1.0,0.15435328729735107,0.2937534549474848,accumulated
adult,1.0,3.0,3.0,0.06798826903104782,0.8277501381978994,marginal
adult,1.0,3.0,3.0,0.06150953844189644,0.8277501381978994,conditional
adult,1.0,3.0,3.0,0.028429483241520895,0.8277501381978994,accumulated
adult,1.0,3.0,2.0,0.24389515817165375,0.7555555555555555,marginal
adult,1.0,3.0,2.0,0.28636693954467773,0.7555555555555555,conditional
adult,1.0,3.0,2.0,0.09108752861112807,0.7555555555555555,accumulated
adult,1.0,3.0,1.0,0.3882777690887451,0.4500829187396352,marginal
adult,1.0,3.0,1.0,0.4556284248828888,0.4500829187396352,conditional
adult,1.0,3.0,1.0,0.17912961001129402,0.4500829187396352,accumulated
adult,1.0,4.0,3.0,0.32844504714012146,0.7521282476506357,marginal
adult,1.0,4.0,3.0,0.31781336665153503,0.7521282476506357,conditional
adult,1.0,4.0,3.0,0.14771622326938824,0.7521282476506357,accumulated
adult,1.0,4.0,2.0,0.3290114104747772,0.7521282476506357,marginal
adult,1.0,4.0,2.0,0.31838440895080566,0.7521282476506357,conditional
adult,1.0,4.0,2.0,0.1476619135423387,0.7521282476506357,accumulated
adult,1.0,4.0,1.0,0.32901039719581604,0.7521282476506357,marginal
adult,1.0,4.0,1.0,0.3183844983577728,0.7521282476506357,conditional
adult,1.0,4.0,1.0,0.1476621572334248,0.7521282476506357,accumulated
adult,1.0,5.0,3.0,0.009928486309945583,0.8464344941956883,marginal
adult,1.0,5.0,3.0,0.007068381179124117,0.8464344941956883,conditional
adult,1.0,5.0,3.0,0.009852979591071358,0.8464344941956883,accumulated
adult,1.0,5.0,2.0,0.32744577527046204,0.7523493642896628,marginal
adult,1.0,5.0,2.0,0.31782612204551697,0.7523493642896628,conditional
adult,1.0,5.0,2.0,0.14669108641373266,0.7523493642896628,accumulated
adult,1.0,5.0,1.0,0.3290034830570221,0.7521282476506357,marginal
adult,1.0,5.0,1.0,0.3183794915676117,0.7521282476506357,conditional
adult,1.0,5.0,1.0,0.14766215723342566,0.7521282476506357,accumulated
adult,1.0,6.0,3.0,0.21453261375427246,0.7621890547263681,marginal
adult,1.0,6.0,3.0,0.2256988286972046,0.7621890547263681,conditional
adult,1.0,6.0,3.0,0.08535116276648154,0.7621890547263681,accumulated
adult,1.0,6.0,2.0,0.1952904313802719,0.6646766169154229,marginal
adult,1.0,6.0,2.0,0.2452288120985031,0.6646766169154229,conditional
adult,1.0,6.0,2.0,0.21702526335332406,0.6646766169154229,accumulated
adult,1.0,6.0,1.0,0.2299642413854599,0.7345494748479823,marginal
adult,1.0,6.0,1.0,0.22786153852939606,0.7345494748479823,conditional
adult,1.0,6.0,1.0,0.31652003757435276,0.7345494748479823,accumulated
adult,1.0,7.0,3.0,0.004873214289546013,0.8438916528468767,marginal
adult,1.0,7.0,3.0,0.004430833738297224,0.8438916528468767,conditional
adult,1.0,7.0,3.0,0.008115754635908617,0.8438916528468767,accumulated
adult,1.0,7.0,2.0,0.585165798664093,0.30381426202321726,marginal
adult,1.0,7.0,2.0,0.5996063351631165,0.30381426202321726,conditional
adult,1.0,7.0,2.0,0.14448818181290082,0.30381426202321726,accumulated
adult,1.0,7.0,1.0,0.31842926144599915,0.7529021558872305,marginal
adult,1.0,7.0,1.0,0.31125274300575256,0.7529021558872305,conditional
adult,1.0,7.0,1.0,0.14666659623549153,0.7529021558872305,accumulated
adult,1.0,8.0,3.0,0.09149858355522156,0.825649530127142,marginal
adult,1.0,8.0,3.0,0.07740388065576553,0.825649530127142,conditional
adult,1.0,8.0,3.0,0.07079823397791958,0.825649530127142,accumulated
adult,1.0,8.0,2.0,0.32901161909103394,0.7521282476506357,marginal
adult,1.0,8.0,2.0,0.3183843791484833,0.7521282476506357,conditional
adult,1.0,8.0,2.0,0.14766214086979315,0.7521282476506357,accumulated
adult,1.0,8.0,1.0,0.3290117084980011,0.7521282476506357,marginal
adult,1.0,8.0,1.0,0.3183844983577728,0.7521282476506357,conditional
adult,1.0,8.0,1.0,0.14766215723342566,0.7521282476506357,accumulated
adult,1.0,9.0,3.0,0.04416898265480995,0.8414593698175787,marginal
adult,1.0,9.0,3.0,0.03258351609110832,0.8414593698175787,conditional
adult,1.0,9.0,3.0,0.03634008277373121,0.8414593698175787,accumulated
adult,1.0,9.0,2.0,0.3290116488933563,0.7521282476506357,marginal
adult,1.0,9.0,2.0,0.3183844983577728,0.7521282476506357,conditional
adult,1.0,9.0,2.0,0.1476621682015065,0.7521282476506357,accumulated
adult,1.0,9.0,1.0,0.3290117084980011,0.7521282476506357,marginal
adult,1.0,9.0,1.0,0.3183844983577728,0.7521282476506357,conditional
adult,1.0,9.0,1.0,0.14766215723342566,0.7521282476506357,accumulated
adult,1.0,10.0,3.0,0.02593490667641163,0.8437810945273632,marginal
adult,1.0,10.0,3.0,0.023357003927230835,0.8437810945273632,conditional
adult,1.0,10.0,3.0,0.045058138080556163,0.8437810945273632,accumulated
adult,1.0,10.0,2.0,0.12440738826990128,0.7149806522940851,marginal
adult,1.0,10.0,2.0,0.1702757626771927,0.7149806522940851,conditional
adult,1.0,10.0,2.0,0.11839608263059577,0.7149806522940851,accumulated
adult,1.0,10.0,1.0,0.3288285434246063,0.7521282476506357,marginal
adult,1.0,10.0,1.0,0.31820523738861084,0.7521282476506357,conditional
adult,1.0,10.0,1.0,0.14765983369050492,0.7521282476506357,accumulated
adult,1.0,11.0,3.0,0.19448639452457428,0.7606412382531785,marginal
adult,1.0,11.0,3.0,0.1899721771478653,0.7606412382531785,conditional
adult,1.0,11.0,3.0,0.1003710678672104,0.7606412382531785,accumulated
adult,1.0,11.0,2.0,0.32751190662384033,0.7512437810945274,marginal
adult,1.0,11.0,2.0,0.31725504994392395,0.7512437810945274,conditional
adult,1.0,11.0,2.0,0.14891115685744966,0.7512437810945274,accumulated
adult,1.0,11.0,1.0,0.32899361848831177,0.7521282476506357,marginal
adult,1.0,11.0,1.0,0.3183844983577728,0.7521282476506357,conditional
adult,1.0,11.0,1.0,0.14766215723342566,0.7521282476506357,accumulated
adult,1.0,12.0,3.0,0.15628908574581146,0.7857379767827529,marginal
adult,1.0,12.0,3.0,0.15816934406757355,0.7857379767827529,conditional
adult,1.0,12.0,3.0,0.055132899085808935,0.7857379767827529,accumulated
adult,1.0,12.0,2.0,0.4399557411670685,0.4260917634051962,marginal
adult,1.0,12.0,2.0,0.41405215859413147,0.4260917634051962,conditional
adult,1.0,12.0,2.0,0.21354301062991257,0.4260917634051962,accumulated
adult,1.0,12.0,1.0,0.3952292501926422,0.41890547263681593,marginal
adult,1.0,12.0,1.0,0.4092942774295807,0.41890547263681593,conditional
adult,1.0,12.0,1.0,0.20739297839731918,0.41890547263681593,accumulated
adult,1.0,13.0,3.0,0.3227589428424835,0.7521282476506357,marginal
adult,1.0,13.0,3.0,0.312118798494339,0.7521282476506357,conditional
adult,1.0,13.0,3.0,0.1475966760892378,0.7521282476506357,accumulated
adult,1.0,13.0,2.0,0.3267829120159149,0.7521282476506357,marginal
adult,1.0,13.0,2.0,0.31696322560310364,0.7521282476506357,conditional
adult,1.0,13.0,2.0,0.14523714272931226,0.7521282476506357,accumulated
adult,1.0,13.0,1.0,0.3290117084980011,0.7521282476506357,marginal
adult,1.0,13.0,1.0,0.3183844983577728,0.7521282476506357,conditional
adult,1.0,13.0,1.0,0.14766215723342566,0.7521282476506357,accumulated
adult,1.0,14.0,3.0,0.1029323861002922,0.815257048092869,marginal
adult,1.0,14.0,3.0,0.10589649528265,0.815257048092869,conditional
adult,1.0,14.0,3.0,0.06088063862773225,0.815257048092869,accumulated
adult,1.0,14.0,2.0,0.2114875465631485,0.7056937534549474,marginal
adult,1.0,14.0,2.0,0.20002472400665283,0.7056937534549474,conditional
adult,1.0,14.0,2.0,0.148489273382119,0.7056937534549474,accumulated
adult,1.0,14.0,1.0,0.32872167229652405,0.7521282476506357,marginal
adult,1.0,14.0,1.0,0.3181725740432739,0.7521282476506357,conditional
adult,1.0,14.0,1.0,0.14766215723342566,0.7521282476506357,accumulated
adult,1.0,15.0,3.0,0.6667394042015076,0.2478717523493643,marginal
adult,1.0,15.0,3.0,0.67721027135849,0.2478717523493643,conditional
adult,1.0,15.0,3.0,0.14781141510838933,0.2478717523493643,accumulated
adult,1.0,15.0,2.0,0.44114550948143005,0.3718076285240464,marginal
adult,1.0,15.0,2.0,0.4756912291049957,0.3718076285240464,conditional
adult,1.0,15.0,2.0,0.44499928388134635,0.3718076285240464,accumulated
adult,1.0,15.0,1.0,0.41161444783210754,0.40950801547816473,marginal
adult,1.0,15.0,1.0,0.4377419054508209,0.40950801547816473,conditional
adult,1.0,15.0,1.0,0.22770003363579974,0.40950801547816473,accumulated
adult,1.0,16.0,3.0,0.03272310644388199,0.8385848535102266,marginal
adult,1.0,16.0,3.0,0.031272999942302704,0.8385848535102266,conditional
adult,1.0,16.0,3.0,0.03461864953621351,0.8385848535102266,accumulated
adult,1.0,16.0,2.0,0.2792121469974518,0.6739635157545605,marginal
