s,xs,dtv,dfe,label
most important,q_0.5,0.1205211726384365,0.24088437743606322,theoretical:marginal
most important,q_0.5,0.12299465240641713,0.24582809496690886,theoretical:conditional
most important,q_0.5,0.1205211726384365,0.0007002055644989014,random:marginal
most important,q_0.5,0.12299465240641713,0.004858985543251038,random:conditional
most important,q_0.5,0.22475570032573292,0.4492168119753611,theoretical:marginal
most important,q_0.5,0.11764705882352941,0.2351399169248693,theoretical:conditional
most important,q_0.5,0.22475570032573292,0.005626708269119263,random:marginal
most important,q_0.5,0.11764705882352941,0.00020837783813476562,random:conditional
most important,q_0.5,0.28501628664495116,0.5696590006933927,theoretical:marginal
most important,q_0.5,0.1818181818181818,0.36339805342934345,theoretical:conditional
most important,q_0.5,0.28501628664495116,0.0048494040966033936,random:marginal
most important,q_0.5,0.1818181818181818,0.01092451810836792,random:conditional
most important,q_0.5,0.2899022801302932,0.5794245835624223,theoretical:marginal
most important,q_0.5,0.21390374331550802,0.4275271216815806,theoretical:conditional
most important,q_0.5,0.2899022801302932,0.005584448575973511,random:marginal
most important,q_0.5,0.21390374331550802,0.013047635555267334,random:conditional
most important,q_0.5,0.2915309446254072,0.5826797778520988,theoretical:marginal
most important,q_0.5,0.4010695187165776,0.8016133531529637,theoretical:conditional
most important,q_0.5,0.2915309446254072,0.013933241367340088,random:marginal
most important,q_0.5,0.4010695187165776,0.01698678731918335,random:conditional
most important,q_0.5,0.48859934853420206,0.9765582869029591,theoretical:marginal
most important,q_0.5,0.34224598930481276,0.6840433946905288,theoretical:conditional
most important,q_0.5,0.48859934853420206,0.019999980926513672,random:marginal
most important,q_0.5,0.34224598930481276,0.030612871050834656,random:conditional
most important,q_0.5,0.5260586319218241,1.0514277555655192,theoretical:marginal
most important,q_0.5,0.4598930481283423,0.9191833116153983,theoretical:conditional
most important,q_0.5,0.5260586319218241,0.02477484941482544,random:marginal
most important,q_0.5,0.4598930481283423,0.020175129175186157,random:conditional
most important,q_0.5,0.4055374592833877,0.810543378129456,theoretical:marginal
most important,q_0.5,0.5294117647058822,1.0581296261619118,theoretical:conditional
most important,q_0.5,0.4055374592833877,0.021208524703979492,random:marginal
most important,q_0.5,0.5294117647058822,0.03614462912082672,random:conditional
most important,q_0.5,0.5814332247557004,1.1621043614145212,theoretical:marginal
most important,q_0.5,0.6042780748663101,1.207764118750465,theoretical:conditional
most important,q_0.5,0.5814332247557004,0.013812273740768433,random:marginal
most important,q_0.5,0.6042780748663101,0.03517751395702362,random:conditional
most important,q_0.5,0.6205211726384365,1.240229024366758,theoretical:marginal
most important,q_0.5,0.4866310160427808,0.972624201825596,theoretical:conditional
most important,q_0.5,0.6205211726384365,0.02199012041091919,random:marginal
most important,q_0.5,0.4866310160427808,0.045842453837394714,random:conditional
most important,q_0.5,0.6351791530944626,1.2695257729738467,theoretical:marginal
most important,q_0.5,0.5668449197860963,1.1329468724561886,theoretical:conditional
most important,q_0.5,0.6351791530944626,0.01693102717399597,random:marginal
most important,q_0.5,0.5668449197860963,0.045374736189842224,random:conditional
most important,q_0.5,0.7019543973941369,1.4029887388505844,theoretical:marginal
most important,q_0.5,0.7058823529411765,1.410839501549216,theoretical:conditional
most important,q_0.5,0.7019543973941369,0.01651078462600708,random:marginal
most important,q_0.5,0.7058823529411765,0.03643326461315155,random:conditional
most important,q_0.5,0.6384364820846906,1.2760361615531997,theoretical:marginal
most important,q_0.5,0.6363636363636365,1.2718931870027024,theoretical:conditional
most important,q_0.5,0.6384364820846906,0.015140503644943237,random:marginal
most important,q_0.5,0.6363636363636365,0.04359276592731476,random:conditional
most important,q_0.5,0.7394136807817591,1.4778582075131446,theoretical:marginal
most important,q_0.5,0.7433155080213905,1.4856567478434926,theoretical:conditional
most important,q_0.5,0.7394136807817591,0.01232147216796875,random:marginal
most important,q_0.5,0.7433155080213905,0.053501591086387634,random:conditional
most important,q_0.5,0.7573289902280131,1.5136653446995865,theoretical:marginal
most important,q_0.5,0.6470588235294117,1.293269543086781,theoretical:conditional
most important,q_0.5,0.7573289902280131,0.012578487396240234,random:marginal
most important,q_0.5,0.6470588235294117,0.052692875266075134,random:conditional
most important,q_0.5,0.757328990228013,1.5136653446995862,theoretical:marginal
most important,q_0.5,0.7379679144385027,1.4749685698014532,theoretical:conditional
most important,q_0.5,0.757328990228013,0.007416397333145142,random:marginal
most important,q_0.5,0.7379679144385027,0.052520111203193665,random:conditional
most important,q_0.5,0.7687296416938112,1.5364517047273223,theoretical:marginal
most important,q_0.5,0.7272727272727273,1.453592213717374,theoretical:conditional
most important,q_0.5,0.7687296416938112,0.008057206869125366,random:marginal
most important,q_0.5,0.7272727272727273,0.0365893691778183,random:conditional
most important,q_0.5,0.762214983713355,1.5234309275686158,theoretical:marginal
most important,q_0.5,0.7112299465240641,1.4215276795912553,theoretical:conditional
most important,q_0.5,0.762214983713355,0.01063266396522522,random:marginal
most important,q_0.5,0.7112299465240641,0.047967419028282166,random:conditional
most important,q_0.5,0.7817589576547231,1.5624932590447342,theoretical:marginal
most important,q_0.5,0.7379679144385027,1.4749685698014532,theoretical:conditional
most important,q_0.5,0.7817589576547231,0.0020614266395568848,random:marginal
most important,q_0.5,0.7379679144385027,0.055075421929359436,random:conditional
most important,q_0.5,0.7801302931596092,1.5592380647550579,theoretical:marginal
most important,q_0.5,0.7005347593582887,1.400151323507176,theoretical:conditional
most important,q_0.5,0.7801302931596092,0.0088062584400177,random:marginal
most important,q_0.5,0.7005347593582887,0.053339675068855286,random:conditional
most important,q_0.5,0.16123778501628666,0.0570092499256134,adversarial:marginal
most important,q_0.5,0.1764705882352941,0.08730845153331757,adversarial:conditional
most important,q_0.5,0.15960912052117265,0.05943414568901062,adversarial:marginal
most important,q_0.5,0.1925133689839572,0.09092976152896881,adversarial:conditional
most important,q_0.5,0.16286644951140067,0.058424681425094604,adversarial:marginal
most important,q_0.5,0.19786096256684493,0.0917416363954544,adversarial:conditional
most important,q_0.5,0.1710097719869707,0.062043696641922,adversarial:marginal
most important,q_0.5,0.1818181818181818,0.08994276821613312,adversarial:conditional
most important,q_0.5,0.15960912052117265,0.0593104362487793,adversarial:marginal
most important,q_0.5,0.1818181818181818,0.09131450951099396,adversarial:conditional
most important,q_0.5,0.35504885993485347,0.22157585620880127,adversarial:marginal
most important,q_0.5,0.5294117647058824,0.3482041358947754,adversarial:conditional
most important,q_0.5,0.37133550488599354,0.2197040319442749,adversarial:marginal
most important,q_0.5,0.5133689839572193,0.3405095338821411,adversarial:conditional
most important,q_0.5,0.3680781758957655,0.22280654311180115,adversarial:marginal
most important,q_0.5,0.5294117647058825,0.3627409338951111,adversarial:conditional
most important,q_0.5,0.3664495114006515,0.217248797416687,adversarial:marginal
most important,q_0.5,0.5347593582887701,0.365969717502594,adversarial:conditional
most important,q_0.5,0.3794788273615636,0.21812501549720764,adversarial:marginal
most important,q_0.5,0.5080213903743316,0.36074793338775635,adversarial:conditional
most important,q_0.5,0.496742671009772,0.32780930399894714,adversarial:marginal
most important,q_0.5,0.6844919786096257,0.4988357424736023,adversarial:conditional
most important,q_0.5,0.46579804560260585,0.3318661153316498,adversarial:marginal
most important,q_0.5,0.625668449197861,0.509031355381012,adversarial:conditional
most important,q_0.5,0.4771986970684039,0.3324679434299469,adversarial:marginal
most important,q_0.5,0.5882352941176472,0.4996984601020813,adversarial:conditional
most important,q_0.5,0.46905537459283386,0.33742043375968933,adversarial:marginal
most important,q_0.5,0.6310160427807487,0.5070551633834839,adversarial:conditional
most important,q_0.5,0.470684039087948,0.32715335488319397,adversarial:marginal
most important,q_0.5,0.625668449197861,0.4910135865211487,adversarial:conditional
most important,q_0.5,0.6107491856677525,0.44329556822776794,adversarial:marginal
most important,q_0.5,0.802139037433155,0.6167108416557312,adversarial:conditional
most important,q_0.5,0.6221498371335505,0.43658140301704407,adversarial:marginal
most important,q_0.5,0.8342245989304813,0.6443001627922058,adversarial:conditional
most important,q_0.5,0.6433224755700325,0.43934497237205505,adversarial:marginal
most important,q_0.5,0.839572192513369,0.6448220610618591,adversarial:conditional
most important,q_0.5,0.6286644951140066,0.42792460322380066,adversarial:marginal
most important,q_0.5,0.8181818181818182,0.6287433505058289,adversarial:conditional
most important,q_0.5,0.6514657980456027,0.4308067858219147,adversarial:marginal
most important,q_0.5,0.839572192513369,0.6222736835479736,adversarial:conditional
most important,q_0.5,0.6938110749185669,0.4691512882709503,adversarial:marginal
most important,q_0.5,0.8556149732620321,0.6718907952308655,adversarial:conditional
most important,q_0.5,0.6872964169381107,0.4598206579685211,adversarial:marginal
most important,q_0.5,0.877005347593583,0.6769937872886658,adversarial:conditional
most important,q_0.5,0.6563517915309446,0.46291711926460266,adversarial:marginal
most important,q_0.5,0.7914438502673797,0.6336487531661987,adversarial:conditional
most important,q_0.5,0.6986970684039088,0.45139870047569275,adversarial:marginal
most important,q_0.5,0.8823529411764706,0.6810259819030762,adversarial:conditional
most important,q_0.5,0.6644951140065147,0.449412077665329,adversarial:marginal
most important,q_0.5,0.8609625668449199,0.651374340057373,adversarial:conditional
most important,q_0.8,0.03257328990228013,0.06510388579353059,theoretical:marginal
most important,q_0.8,0.03448275862068965,0.06892032047797893,theoretical:conditional
most important,q_0.8,0.03257328990228013,0.001072525978088379,random:marginal
most important,q_0.8,0.03448275862068965,0.0046828389167785645,random:conditional
most important,q_0.8,0.0472312703583062,0.09440063440061938,theoretical:marginal
most important,q_0.8,0.06896551724137931,0.13784064095595788,theoretical:conditional
most important,q_0.8,0.0472312703583062,0.00048238039016723633,random:marginal
most important,q_0.8,0.06896551724137931,0.004676163196563721,random:conditional
most important,q_0.8,0.03908794788273615,0.0781246629522367,theoretical:marginal
most important,q_0.8,0.09195402298850576,0.1837875212746105,theoretical:conditional
most important,q_0.8,0.03908794788273615,0.0017609000205993652,random:marginal
most important,q_0.8,0.09195402298850576,0.00849825143814087,random:conditional
most important,q_0.8,0.03257328990228012,0.06510388579353056,theoretical:marginal
most important,q_0.8,0.08045977011494254,0.16081408111528422,theoretical:conditional
most important,q_0.8,0.03257328990228012,0.0029041171073913574,random:marginal
most important,q_0.8,0.08045977011494254,0.01157146692276001,random:conditional
most important,q_0.8,0.06026058631921823,0.12044218871803158,theoretical:marginal
most important,q_0.8,0.05747126436781609,0.11486720079663156,theoretical:conditional
most important,q_0.8,0.06026058631921823,0.0011585354804992676,random:marginal
most important,q_0.8,0.05747126436781609,0.0125313401222229,random:conditional
most important,q_0.8,0.1205211726384365,0.24088437743606322,theoretical:marginal
most important,q_0.8,0.22988505747126436,0.4594688031865262,theoretical:conditional
most important,q_0.8,0.1205211726384365,0.01254582405090332,random:marginal
most important,q_0.8,0.22988505747126436,0.037294864654541016,random:conditional
most important,q_0.8,0.22475570032573292,0.4492168119753611,theoretical:marginal
most important,q_0.8,0.2413793103448276,0.48244224334585256,theoretical:conditional
most important,q_0.8,0.22475570032573292,0.015862464904785156,random:marginal
most important,q_0.8,0.2413793103448276,0.033624112606048584,random:conditional
most important,q_0.8,0.28501628664495116,0.5696590006933927,theoretical:marginal
most important,q_0.8,0.27586206896551724,0.5513625638238315,theoretical:conditional
most important,q_0.8,0.28501628664495116,0.028081178665161133,random:marginal
most important,q_0.8,0.27586206896551724,0.05386006832122803,random:conditional
most important,q_0.8,0.2899022801302932,0.5794245835624223,theoretical:marginal
most important,q_0.8,0.25287356321839083,0.505415683505179,theoretical:conditional
most important,q_0.8,0.2899022801302932,0.037681400775909424,random:marginal
most important,q_0.8,0.25287356321839083,0.06517678499221802,random:conditional
most important,q_0.8,0.2915309446254072,0.5826797778520988,theoretical:marginal
most important,q_0.8,0.26436781609195403,0.5283891236645052,theoretical:conditional
most important,q_0.8,0.2915309446254072,0.03576856851577759,random:marginal
most important,q_0.8,0.26436781609195403,0.07283800840377808,random:conditional
most important,q_0.8,0.48859934853420206,0.9765582869029591,theoretical:marginal
most important,q_0.8,0.5632183908045977,1.1256985678069893,theoretical:conditional
most important,q_0.8,0.48859934853420206,0.07812070846557617,random:marginal
most important,q_0.8,0.5632183908045977,0.1348036527633667,random:conditional
most important,q_0.8,0.5260586319218241,1.0514277555655192,theoretical:marginal
most important,q_0.8,0.6206896551724137,1.2405657686036207,theoretical:conditional
most important,q_0.8,0.5260586319218241,0.10543876886367798,random:marginal
most important,q_0.8,0.6206896551724137,0.12906348705291748,random:conditional
most important,q_0.8,0.4055374592833877,0.810543378129456,theoretical:marginal
most important,q_0.8,0.6091954022988506,1.2175923284442947,theoretical:conditional
most important,q_0.8,0.4055374592833877,0.13312780857086182,random:marginal
most important,q_0.8,0.6091954022988506,0.17060977220535278,random:conditional
most important,q_0.8,0.5814332247557004,1.1621043614145212,theoretical:marginal
most important,q_0.8,0.5862068965517242,1.171645448125642,theoretical:conditional
most important,q_0.8,0.5814332247557004,0.15283328294754028,random:marginal
most important,q_0.8,0.5862068965517242,0.17414939403533936,random:conditional
most important,q_0.8,0.6205211726384365,1.240229024366758,theoretical:marginal
most important,q_0.8,0.5862068965517242,1.171645448125642,theoretical:conditional
most important,q_0.8,0.6205211726384365,0.15741845965385437,random:marginal
most important,q_0.8,0.5862068965517242,0.17217004299163818,random:conditional
most important,q_0.8,0.6351791530944626,1.2695257729738467,theoretical:marginal
most important,q_0.8,0.632183908045977,1.2635392087629471,theoretical:conditional
most important,q_0.8,0.6351791530944626,0.19670245051383972,random:marginal
most important,q_0.8,0.632183908045977,0.23101332783699036,random:conditional
most important,q_0.8,0.7019543973941369,1.4029887388505844,theoretical:marginal
most important,q_0.8,0.67816091954023,1.3554329694002525,theoretical:conditional
most important,q_0.8,0.7019543973941369,0.21062397956848145,random:marginal
most important,q_0.8,0.67816091954023,0.22844305634498596,random:conditional
most important,q_0.8,0.6384364820846906,1.2760361615531997,theoretical:marginal
most important,q_0.8,0.6206896551724137,1.2405657686036207,theoretical:conditional
most important,q_0.8,0.6384364820846906,0.2258695363998413,random:marginal
most important,q_0.8,0.6206896551724137,0.24746054410934448,random:conditional
most important,q_0.8,0.7394136807817591,1.4778582075131446,theoretical:marginal
most important,q_0.8,0.5517241379310345,1.102725127647663,theoretical:conditional
most important,q_0.8,0.7394136807817591,0.23843273520469666,random:marginal
most important,q_0.8,0.5517241379310345,0.254234254360199,random:conditional
most important,q_0.8,0.7573289902280131,1.5136653446995865,theoretical:marginal
most important,q_0.8,0.6206896551724138,1.2405657686036209,theoretical:conditional
most important,q_0.8,0.7573289902280131,0.2438051700592041,random:marginal
most important,q_0.8,0.6206896551724138,0.2568627893924713,random:conditional
most important,q_0.8,0.757328990228013,1.5136653446995862,theoretical:marginal
most important,q_0.8,0.6206896551724138,1.2405657686036209,theoretical:conditional
most important,q_0.8,0.757328990228013,0.2770743668079376,random:marginal
most important,q_0.8,0.6206896551724138,0.32661277055740356,random:conditional
most important,q_0.8,0.7687296416938112,1.5364517047273223,theoretical:marginal
most important,q_0.8,0.7701149425287357,1.539220490674863,theoretical:conditional
most important,q_0.8,0.7687296416938112,0.289950966835022,random:marginal
most important,q_0.8,0.7701149425287357,0.30389824509620667,random:conditional
most important,q_0.8,0.762214983713355,1.5234309275686158,theoretical:marginal
most important,q_0.8,0.7586206896551724,1.5162470505155365,theoretical:conditional
most important,q_0.8,0.762214983713355,0.29360151290893555,random:marginal
most important,q_0.8,0.7586206896551724,0.2985004782676697,random:conditional
most important,q_0.8,0.7817589576547231,1.5624932590447342,theoretical:marginal
most important,q_0.8,0.7701149425287357,1.539220490674863,theoretical:conditional
most important,q_0.8,0.7817589576547231,0.3057469129562378,random:marginal
most important,q_0.8,0.7701149425287357,0.32221177220344543,random:conditional
most important,q_0.8,0.7801302931596092,1.5592380647550579,theoretical:marginal
most important,q_0.8,0.793103448275862,1.5851673709935155,theoretical:conditional
most important,q_0.8,0.7801302931596092,0.3109931945800781,random:marginal
most important,q_0.8,0.793103448275862,0.3262687921524048,random:conditional
most important,q_0.8,0.18729641693811075,0.0930207371711731,adversarial:marginal
most important,q_0.8,0.22988505747126434,0.15714162588119507,adversarial:conditional
most important,q_0.8,0.1710097719869707,0.08923256397247314,adversarial:marginal
most important,q_0.8,0.19540229885057472,0.15264636278152466,adversarial:conditional
